"Dim1" "Dim2"
"1001000245.C6" -13.4787697986023 -5.06636304203913
"1001000245.E4" -15.9590401939778 -1.72645247480179
"1001000245.G10" 10.9443056418986 -54.5471211205767
"1001000245.C11" 15.6887307260764 16.8436587445929
"1001000245.H9" -11.0456410576528 -9.48004834067698
"1001000245.D6" -25.7640461364668 5.75693986925996
"1001000245.A9" -4.80091118526038 -7.51591745608738
"1001000245.F9" -10.7426830444265 12.4783353080793
"1001000245.B12" -9.8484686507066 10.8329188145132
"1001000245.E9" -7.77937854989051 32.4155059483122
"1001000245.E6" -12.9647861693919 17.2496771572334
"1001000245.A1" -24.136530330034 5.83874936480854
"1001000245.G7" -9.50775464171728 -6.68889707405142
"1001000245.F4" 6.98643342403258 -43.8334719275605
"1001000245.C10" 1.22818841052936 -47.78476039346
"1001000245.G12" 3.04351294912 -42.9096382789135
"1001000245.C12" -25.4066583436585 1.94133164319063
"1001000245.H1" 15.3617499151673 3.85378625928372
"1001000245.B5" 1.95182179171215 -39.7328870113994
"1001000245.A12" 19.2102803343676 8.85498431825465
"1001000245.C2" 9.70006472589106 -53.6759489057137
"1001000245.F3" -16.3656563983787 -2.87827881053155
"1001000245.C9" -15.2101307293979 -9.5993747853425
"1001000245.G1" -11.4348158132088 16.3585730183963
"1001000245.D9" 16.3022063390868 40.0059213596165
"1001000245.A3" -4.85939674369625 -8.38653576151
"1001000245.G5" -6.80962138622702 -12.2651763448087
"1001000245.F6" 13.6092042595946 -51.8943195380036
"1001000245.E5" -7.74433108498024 -3.26885076355297
"1001000245.D12" 13.5302748356913 41.0839534951473
"1001000245.A10" 15.0417567095674 -52.8499139707062
"1001000245.E10" 7.6551563824315 -44.8631209682409
"1001000245.B8" 1.45602450665046 -38.7578165247996
"1001000245.B1" 33.3579646086186 46.827696371171
"1001000245.B7" 16.1572159848667 26.9999938653637
"1001000245.D2" 18.0114947533219 6.91935459070508
"1001000245.H10" 13.4084223601062 -55.9969093638542
"1001000246.E10" -10.6041414942044 -5.03976175306817
"1001000246.C3" -14.9637573584071 -5.27232883236317
"1001000246.B5" -7.53923050387588 -4.46645409301375
"1001000246.E2" -16.6543119788381 15.9684276411625
"1001000246.F3" -5.51486890391612 -9.22467701913627
"1001000246.A12" 7.23952483240419 -48.7829882702412
"1001000246.D9" -27.9591488370274 13.2600489036562
"1001000246.D3" -12.7700979945997 -5.44926199897617
"1001000246.G7" -14.0435119491787 7.65146645547122
"1001000246.H3" -10.9784838157878 12.8314482240294
"1001000246.A5" 3.38191173808582 -36.9177259500809
"1001000246.E12" -5.80497467907578 -6.30902965645394
"1001000246.E1" 15.6250642025256 27.4185183681389
"1001000246.E8" 9.30652697887838 37.9071630297953
"1001000246.F12" -8.81195896069774 -5.96825455128134
"1001000246.C9" 3.08018019203915 -39.325581933594
"1001000246.F1" -19.6450579512958 30.0463584191683
"1001000246.A3" -5.68925604023744 -7.70258781368741
"1001000246.G12" -14.219785457162 -7.02844668892511
"1001000246.G2" 12.712121130761 -53.2867065053116
"1001000246.F7" -7.62136957654194 -6.63861481857486
"1001000246.H1" -11.7422095941731 15.5410361252625
"1001000246.F10" 14.3941311793609 -52.6832553154508
"1001000246.D5" 6.87286801087429 -37.7065475031525
"1001000246.G9" 11.6249041038787 -53.1061638286522
"1001000246.B11" 5.57478584881462 35.029753806834
"1001000246.E6" -6.84718611888348 -6.33935950886838
"1001000246.B3" 3.07314252537975 -39.2463853737104
"1001000246.C7" -24.9928991121514 0.0339184388916363
"1001000246.F8" 0.112062615645107 27.6341467595458
"1001000246.D12" -8.54212482735156 -8.36120381018863
"1001000246.B1" 12.6029592352505 -53.0241922008947
"1001000246.B6" -17.6902142234402 -2.61285046123996
"1001000246.C4" 12.4306746514891 34.7599691202918
"1001000246.G10" 5.53964344500517 -45.0514485857574
"1001000246.E5" -17.8090221555468 -2.5450370603367
"1001000246.A9" 14.6360349854236 27.2260186861792
"1001000246.G3" 16.1565897275576 -57.7219447160271
"1001000246.H7" -22.2989384889604 3.03854070035162
"1001000246.D7" 14.2517316967745 -54.5434802748148
"1001000246.F6" -8.53407021784782 -5.05458692032872
"1001000246.H4" -21.3441193227733 -0.29591880369237
"1001000246.D10" 3.58678179939993 23.0695501370532
"1001000246.E3" -6.78524950613711 -9.70046783544299
"1001000246.H11" 7.3463093275072 -44.5234642003457
"1001000246.A7" -16.0222957385644 0.99198296122637
"1001000246.C11" -25.1779345632367 8.97605069745493
"1001000246.C2" 13.7269388435066 -53.7147027039007
"1001000246.B12" 17.1001411446802 -57.463243234267
"1001000246.G5" 4.24771254518533 -45.5405355609238
"1001000246.A11" 7.73958959677677 -48.805330114877
"1001000246.H5" -26.4754979936514 5.52800439015911
"1001000246.G8" 14.5085016828465 -52.1694073262368
"1001000246.H2" 8.46363187107 -51.5524627278482
"1001000246.F9" -20.1243300250882 -0.0304206529608855
"1001000246.H9" 12.3085446462154 -53.9611160372132
"1001000246.A4" 33.6211525304418 -8.79275154209941
"1001000246.C8" 11.0320774776115 -56.5579555703685
"1001000246.G1" -17.6394439403617 -0.78989152388608
"1001000246.E9" 13.998908946012 -53.0251349999273
"1001000246.B4" 46.7484184696946 -46.4184811319265
"1001000246.D2" -8.24195749874118 10.6642750572545
"1001000246.D8" -14.1931662609663 -4.12540261623365
"1001000246.F4" -22.0681397880991 -8.49451544006354
"1001000246.G11" -16.9120220632766 -0.791108869413257
"1001000246.A2" 15.4436677149781 -56.5192135067038
"1001000246.F2" -8.249213638023 -9.6453263674
"1001000246.B10" -15.3270321622833 -10.5588038767486
"1001000246.B8" -20.5591837175212 -4.96439054044431
"1001000246.E7" -7.2316061725781 -8.52106985435049
"1001000246.C6" 46.7874098213499 -46.9923725728215
"1001000246.H8" -6.77998645978206 -9.2284773041066
"1001000246.E11" 48.5726592595881 -47.9228398978151
"1001000246.B2" 14.1327135320435 -53.5594487728321
"1001000246.C1" -9.6091485798563 -7.976113918748
"1001000246.C12" -20.8444899717202 -8.33980157854285
"1001000246.D4" 10.1554063527933 -47.9003863912527
"1001000246.H10" -7.55948638240108 -7.65541616973857
"1001000246.C10" -12.2837366931634 -6.37397831969079
"1001000246.G4" 15.4916682852156 -53.4325771343206
"1001000246.A8" -12.1172954605694 -9.48518734040445
"1001000246.A1" 4.06348869011762 -40.0748773323664
"1001000246.F5" -6.94020803396853 -7.79454837822543
"1001000246.B9" 18.6429911794441 -62.6491406908973
"1001000246.F11" -20.1175244943009 5.50053789254452
"1001000246.G6" -0.252847879897603 17.8425371718683
"1001000246.A6" -14.9025908927308 0.215237881656132
"1001000246.E4" -26.5518391613348 1.21609308452337
"1001000246.A10" -18.0322862619359 0.256037159695945
"1001000246.C5" -5.65164901343216 -9.90627894885082
"1001000246.B7" 14.7383265349265 -52.8622639045095
"1001000246.D6" 18.1480201173626 -60.380999173018
"1001000246.D1" 3.51447480640265 32.9450694677478
"1001000246.D11" -19.5047105019198 -2.68437293263081
"1001000247.E5" -17.5290317999262 6.43370892702383
"1001000247.F3" -5.92574640360715 -6.92635406033235
"1001000247.G3" 12.1838160272818 -53.6834285842416
"1001000247.H6" -20.49872842456 -5.04805085734065
"1001000247.D2" 3.16769985298384 35.4223941218736
"1001000247.E11" -10.8481184518172 12.7608213946118
"1001000247.G11" -21.0874817642644 2.51183003410525
"1001000247.F10" 9.178432887287 -53.7397815225356
"1001000247.H2" -15.380361759758 -5.17659808551692
"1001000247.G5" -11.1677963607981 -9.49847859035362
"1001000247.E8" -8.20953296060486 -6.41210160636036
"1001000247.H8" -14.065642492807 19.3922997208804
"1001000247.G7" 10.8737597330241 -52.2940142639823
"1001000247.C9" -42.4768011967392 57.7097731847944
"1001000247.F11" -6.96435120008841 -5.96642644994291
"1001000247.D6" 2.44016120419413 19.3549728103749
"1001000247.G12" -25.1086819733056 4.35895834764602
"1001000247.H9" -7.26771455680225 -3.53664184687287
"1001000247.C6" -16.0892439708258 -2.98193333939487
"1001000247.G6" -15.4928487062883 0.833573844293157
"1001000247.H5" 13.6333312357999 -52.0829012347443
"1001000247.G10" -24.4532979982526 -1.46806858987649
"1001000247.G9" -23.3861036988285 4.11676778491647
"1001000247.C7" -25.0668181441365 1.29328240744871
"1001000247.G2" -24.6992858727514 -4.33187677935241
"1001000247.H4" 3.73151895984931 -42.3607167290493
"1001000247.F1" 9.55397864591775 -60.3058345953265
"1001000247.H10" 4.20437286337448 18.4212131301587
"1001000247.C2" 7.04898400299908 9.46390658357293
"1001000247.E10" 2.06822968436876 24.4773799096067
"1001000247.H7" 46.1171069962234 -47.0005169993467
"1001000247.D3" -1.66828793207042 -8.79804956487427
"1001000247.E7" -9.67444569282653 13.1839807262291
"1001000247.E9" -10.5759413667181 10.6299355779502
"1001000247.C12" -25.7112088856363 10.0898278322972
"1001000247.D7" -9.39040995304512 11.5088882274512
"1001000247.G4" 4.24088150146779 -37.3515535907231
"1001000247.H1" -8.19051885501737 -8.01948934802574
"1001000247.E6" -2.52497148705339 38.4930544710309
"1001000247.D9" -13.209105912081 -5.28802529247201
"1001000247.H3" 8.14731836859306 30.9192139247486
"1001000247.D12" -12.7340880903895 -2.78863716321078
"1001000247.C5" -18.6521807375479 5.47702574669963
"1001000247.H11" -15.5434457741401 -1.91933288697105
"1001000247.F6" 5.65024442978261 13.8391658931249
"1001000247.F12" -4.39647157635321 -9.28708958633582
"1001000247.C3" 6.90397018926934 -30.6580296742274
"1001000247.G8" 5.30894885015634 13.3471118302569
"1001000247.D5" -19.3973834647805 -1.798141994398
"1001000247.G1" -27.8112536999904 11.0948110587361
"1001000247.F8" -22.0239365364629 10.3959787202936
"1001000248.G2" 33.8931654870309 43.1431964066232
"1001000248.E9" -53.3882530523059 42.2769674042237
"1001000248.E2" 45.2715255936892 34.3224084752195
"1001000248.H7" -46.5737286127678 52.7364773097991
"1001000248.F7" 41.5951623775207 31.3847503009982
"1001000248.F1" -49.8636020427467 43.9535786306166
"1001000248.D8" -53.9294350779725 47.8533403723513
"1001000248.G8" -47.8460277545523 54.3674468678827
"1001000248.B8" -61.35759271611 45.9374591192445
"1001000248.H5" -55.0068933167056 39.8794980639536
"1001000248.A9" -51.7560589322577 45.6418647461758
"1001000248.C6" 34.0723542169473 42.73066331992
"1001000248.A2" -45.0144526752509 52.8349699673618
"1001000248.D2" -53.8169044556224 42.5673060299849
"1001000248.B4" -51.4043260547991 50.6397086558582
"1001000248.A5" 34.4818984186926 39.166752448542
"1001000248.G4" 31.19502889112 44.6660995437342
"1001000248.E4" -53.5487159891875 45.9538903381685
"1001000248.C8" 24.466266321817 11.0642548737301
"1001000248.H9" -56.7404838424469 47.6493447497363
"1001000248.F10" -49.352002374027 40.5545205833881
"1001000248.A7" -53.6020313305728 54.4432093164916
"1001000248.F9" -51.6158963025776 50.6266327064918
"1001000248.F3" 33.2800260460318 36.2144615983788
"1001000248.H11" 22.8929966195868 26.7081040786795
"1001000248.E11" -48.7414212534468 49.3227970795304
"1001000248.B6" -47.6521991301391 54.3200550342437
"1001000248.B9" 40.7051143293868 37.4764938939706
"1001000248.G12" -51.5177205122384 37.5318426940558
"1001000248.A4" -50.4048830052778 49.0105287643085
"1001000248.D11" -42.3045682728981 45.0779316293978
"1001000248.A6" 23.31583987899 22.3460042607256
"1001000248.F5" 33.6673026215298 25.6141890926504
"1001000248.G3" 35.4084685433406 27.7844561591456
"1001000248.D5" 30.891070747545 42.595996129129
"1001000248.H2" 41.5055792282355 31.4266300109647
"1001000248.B7" -50.5808330699177 53.406450609987
"1001000248.B2" -50.8369554702732 55.1944160487822
"1001000248.C2" 38.1179865284354 38.7193173072139
"1001000248.E7" -42.854662179806 47.5721050722637
"1001000248.H10" 44.756751638949 33.9265704125512
"1001000248.D7" 26.3848754029259 33.0489989880169
"1001000248.G7" -43.821481781663 53.745144494039
"1001000248.E8" 4.46532752300093 16.2324274487894
"1001000248.B3" 30.2984711723823 39.4405508132717
"1001000248.E3" -58.8708119986085 45.7206440221208
"1001000248.B5" -53.5915754407196 45.1482937711035
"1001000248.B10" -55.221221450733 42.2658088290814
"1001000248.F11" -59.4020290677737 44.0376480297378
"1001000248.D9" 21.2393911828492 27.6500825952969
"1001000248.A10" 28.5072994719631 27.3678276749729
"1001000248.H8" -54.6783409109222 48.635356985014
"1001000248.D1" -43.2523777071849 54.4831156357366
"1001000248.C9" -47.7687755996256 48.760892712449
"1001000248.F2" -55.4784418440874 48.4276698659662
"1001000248.F8" 30.6471467586226 34.5363292023807
"1001000248.E10" 29.166585339704 32.8773957997699
"1001000248.A8" 29.4117699610401 43.9966888712316
"1001000248.G1" 44.6952025795059 33.5943394387481
"1001000248.H3" 43.9015141408594 32.1945584541885
"1001000248.D10" 43.062439793109 40.4206430159201
"1001000248.C7" -50.9056655305886 38.4286886990392
"1001000248.E5" -53.8253631608147 43.6362079361776
"1001000248.D4" -51.9734264481546 44.8682007150394
"1001000248.C3" -53.4828972521159 49.0893650376905
"1001000248.E6" 31.908580575348 42.3615899425118
"1001000248.C1" 39.4127379231276 24.7121027199372
"1001000248.G11" -52.5830716408081 47.7590606211016
"1001000248.A3" -43.8319390734837 56.8574983021467
"1001000248.H1" -53.6158021702316 50.9442945479698
"1001000248.B1" 44.3249765677861 31.944842273077
"1001000248.G9" -53.8832032896838 43.675373364566
"1001000248.D6" 29.0296993710732 48.9817369461087
"1001000248.G5" -51.6911745625164 51.1909155701528
"1001000248.A1" 40.8619102259663 28.2137297330277
"1001000248.C5" -54.2083371814037 38.2797837637154
"1001000248.F6" -49.4403878809619 49.4869486930054
"1001000248.C11" -53.4224418178218 46.681239256575
"1001000248.E1" 40.9812876604277 24.4282244085191
"1001000249.F3" -1.13124055470525 13.1267709988254
"1001000249.E4" -56.1576810666624 40.5524726741395
"1001000249.H2" -46.0166479393095 -13.6894529714612
"1001000249.D8" -54.7157709193199 51.9005739333461
"1001000249.C2" -54.6438716362121 42.4786708252409
"1001000249.E2" -54.5256396096027 46.542823358892
"1001000249.B3" -52.6800141438338 44.1831603323139
"1001000249.G11" -55.2115948246437 44.3778526381141
"1001000249.G2" -51.4541965739127 49.3836030681621
"1001000249.D3" -49.5293885579264 46.3358171643761
"1001000249.E5" -48.1524837653619 56.8807595955931
"1001000249.F8" -53.489247184119 55.8702246829504
"1001000249.D6" -56.1072560898729 48.6736163989357
"1001000249.H7" 32.7950360636642 38.8537561536203
"1001000249.H6" -44.9619488777049 51.5923096584284
"1001000249.F12" -49.3935652619962 45.0034593152078
"1001000249.B5" -53.5512281435481 54.4539961309689
"1001000249.F6" -55.7242693510565 43.2593141822494
"1001000249.E11" 26.4025720451497 34.8992424838069
"1001000249.H9" -54.187998964698 50.0381405901155
"1001000249.F1" 37.6041311024764 25.0293970942292
"1001000249.G10" -48.5218411984958 47.0997154263798
"1001000249.E9" -44.5961689761519 54.7619023236839
"1001000249.H4" 0.425306133828054 -40.2010430949588
"1001000249.F10" -51.8626939038914 47.0542349114484
"1001000249.G5" -55.0684755587135 45.6555172854345
"1001000249.B12" -52.8922153809206 42.8061221975451
"1001000249.G3" -49.2773169378499 52.4474474623836
"1001000249.E8" -53.1367509173493 52.7952382194137
"1001000249.D11" 43.1974314441954 32.672297126125
"1001000249.B4" 32.6955608342851 41.0805615803453
"1001000249.E3" -49.5357199159622 50.1676938685076
"1001000249.G1" -58.4105189298774 48.3087776118227
"1001000249.E6" -2.86049550165161 23.8620414476661
"1001000249.D4" -53.7583633752189 46.7450754887965
"1001000249.F7" -47.4260206739107 50.1728167875386
"1001000249.C3" -55.0935865053683 42.7899391703711
"1001000249.H8" -50.989736089252 55.4183687446208
"1001000249.G12" 21.2372364186895 28.8858006228518
"1001000249.E1" -40.4430874337224 50.1721053828731
"1001000249.F4" 29.2463001699671 25.7226517565903
"1001000249.E12" -51.8437713382847 48.2789960048423
"1001000249.A3" -47.3169924060393 54.7936682554777
"1001000249.F2" 0.349904196493043 -37.4190804921713
"1001000249.D1" 36.2268792488696 43.1550323645013
"1001000249.G8" 36.9187867162087 26.3697667405054
"1001000249.G9" -59.1105528589471 52.2590345707928
"1001000249.H1" -57.4292909011485 54.1443542222476
"1001000249.H3" -48.0742347065776 57.7115220529435
"1001000249.F11" -49.4035949509591 51.0565209696688
"1001000250.A4" 5.78496774762442 -47.1882592906758
"1001000250.C2" 5.07867383907888 -42.8121532167158
"1001000250.D1" 10.5405445127137 -42.9004736092828
"1001000250.B8" -2.26990055445664 -48.4187701295327
"1001000250.F5" 8.53227406363276 -42.5721042354926
"1001000250.G3" 18.9002564884933 -55.6543587812267
"1001000250.H7" 11.7953130936982 -52.3929419117385
"1001000250.F2" 7.02933746385653 -37.5953451605337
"1001000250.E2" 5.11952519161895 -45.0270405894059
"1001000250.A2" 2.82889908804429 -36.7210082783613
"1001000250.B2" 1.94702927564401 -41.1649038661094
"1001000250.G7" 10.9431207929819 -51.5168109060478
"1001000250.B12" 14.6440419409522 -51.0470177502393
"1001000250.B3" 11.857084042646 -50.6193543191082
"1001000250.H5" 19.1387135296164 -59.6841099443629
"1001000250.G1" 1.48507060174063 -39.6448017592668
"1001000250.G9" 5.81375434037982 -41.9397439299628
"1001000250.F6" 10.9564849421517 -50.7264994449154
"1001000250.G4" 11.958461845774 -49.5763457547542
"1001000250.A3" 11.3823486614359 -51.9431866440375
"1001000250.C1" 19.8525722224071 -54.3800626974353
"1001000250.D4" 11.3928024480379 -47.9334521106222
"1001000250.E1" 19.5149148477622 -54.2348064184499
"1001000250.C5" 8.25265358599435 -47.57916621607
"1001000250.C11" 9.85148817018012 -50.6021939238217
"1001000250.E9" 8.73760628138456 -42.8169344929689
"1001000250.F7" 3.01990013276841 -43.5950576062561
"1001000250.B4" 17.9793058315937 -59.2116595610629
"1001000250.C10" 10.0291949576803 -50.4449213999568
"1001000250.H6" -15.0224009548265 12.279249313086
"1001000250.B1" 3.82014012342955 -37.0053360514755
"1001000250.G2" 16.8055870102878 -58.7462163574405
"1001000250.A6" 12.7697958852106 -50.9276353084374
"1001000250.F9" 12.1667003120904 -48.6177326808621
"1001000250.E4" 11.5071547464061 -47.8013586906626
"1001000250.C4" 13.0460742488686 -49.7624976421154
"1001000250.H4" 19.5556089092766 -54.2885237946181
"1001000251.C10" 8.22755975913422 -47.9383191360089
"1001000251.F5" 2.57198688942005 -41.6236380493045
"1001000251.B12" 9.95419269917729 -49.8118663955869
"1001000252.B2" 14.6643239245134 -53.0207269306811
"1001000252.G6" 21.3503983918811 -65.4983597222064
"1001000252.D5" 20.2536572385351 -52.1593551221228
"1001000252.A6" 12.4613915273191 -51.6127643657023
"1001000252.H3" 8.19074404823831 -50.072853705893
"1001000252.B1" 11.086727444626 -51.4316051193148
"1001000252.C6" 11.9874624629943 -52.2187653905509
"1001000252.G9" 6.89445794956616 -43.0469050334814
"1001000252.G12" 5.72249374736131 -44.3139115748505
"1001000252.A12" 3.9738184325162 -41.3224406818966
"1001000253.G6" -26.2589766041498 -38.7306098661234
"1001000253.B5" -1.00708663892514 -38.4621898336564
"1001000253.H2" -24.3848361534775 -39.3176343259846
"1001000253.F6" 1.87843029942923 -42.0881067118334
"1001000253.B11" -29.4101717808185 -39.8823607640574
"1001000253.H11" -47.9860094600374 39.8551247758199
"1001000253.H9" -50.7265038371802 47.9530761986499
"1001000253.A10" -55.666919318185 46.2139942055602
"1001000253.E5" -24.9062866946198 -36.9875535894322
"1001000253.H7" -45.3818502900812 55.9915666336662
"1001000253.E12" -26.2069518043792 -39.8945038271997
"1001000253.B1" 2.60006158731585 -43.3081262945298
"1001000253.G12" -26.2902822391571 -39.2646231747638
"1001000253.D6" -54.5326043221818 41.4634410610061
"1001000253.F9" -60.3592127625482 49.6712946326179
"1001000253.E9" -20.130067063766 -41.9468492693058
"1001000253.A9" 0.200020954726145 -40.174101163379
"1001000253.H5" -27.1002410158815 -41.5875726641527
"1001000253.G2" 0.549562675631411 -42.662495794297
"1001000253.F11" -57.1009719276489 50.3923339509213
"1001000253.B7" -46.6911559429234 56.9128743436513
"1001000253.A7" -39.0784584999887 46.1983288366936
"1001000253.H1" -26.2687641584651 -39.9444048967944
"1001000253.A11" 0.565771018672387 -40.6635567265149
"1001000253.E4" -26.5127193965255 -43.481784067476
"1001000253.D9" -46.7679521438028 55.5977405728685
"1001000253.F7" -0.245181863381138 -42.626086104151
"1001000253.D8" -26.5053202437191 -39.8969251894122
"1001000253.B6" -56.5191906667337 42.4082394976241
"1001000253.C10" -27.2240244964104 -38.6102147419237
"1001000253.E1" 1.41176076473023 -41.8777077725897
"1001000253.F1" -3.54400380048862 -39.2004518346565
"1001000253.H8" -55.575006191649 45.7609057721174
"1001000253.C4" -24.1861566866052 -41.191036241314
"1001000253.G1" -25.5661548259454 -41.1223943982387
"1001000253.B4" 0.661350251346428 -43.0367865302603
"1001000253.A8" -19.9096230276237 -42.04201393571
"1001000253.H4" -25.7347381512098 -38.0939052421824
"1001000253.D5" -27.5514159007305 -38.6902530776371
"1001000253.C6" -27.9091552872881 -39.0661377294582
"1001000253.F12" -58.2461736311306 47.2784626952952
"1001000253.G7" -25.940837820655 -40.2856079972546
"1001000253.D10" -52.6808311876775 48.2606508776447
"1001000254.C4" -70.3444472112121 -3.1220033657042
"1001000254.G7" -25.6425650932352 -36.8020686352515
"1001000254.E5" -54.6960451396227 43.5861820438442
"1001000254.C8" -59.4712935914917 46.3973111059898
"1001000254.C11" -24.0949156774049 -41.6204977216923
"1001000254.H10" -56.98584151766 45.5231703228049
"1001000254.F6" -57.387437483454 41.7181358509749
"1001000254.G9" -57.5048163063541 45.1989902531688
"1001000254.G10" -26.0004114250246 -39.0684269845807
"1001000254.G5" -41.729891107377 48.8646091264114
"1001000254.D10" -25.9082262988786 -37.7034562049215
"1001000254.E1" -27.0348316387114 -39.9125775813992
"1001000254.F2" -56.6586495894437 50.6104108063914
"1001000254.C12" -59.4924954339672 41.0907353877095
"1001000254.E3" -49.2758199603871 56.1743897743149
"1001000254.C1" -58.3937755075505 40.0523852860766
"1001000254.A6" -54.5414540473344 46.5342471031441
"1001000254.E7" -1.51557586988527 -42.4396375618696
"1001000254.A10" -26.3776691711789 -40.8557975883417
"1001000254.D8" 0.312046855886606 -37.4114364936951
"1001000254.C3" -55.7945952271597 43.4426597916739
"1001000254.F4" -26.8119889683306 -37.1664997749899
"1001000254.G1" -70.5310016567932 -3.52937875343377
"1001000254.B2" -57.6809436602766 54.0715212805661
"1001000254.G2" -54.361215676212 45.0196038797728
"1001000254.G6" 0.41377052113701 -42.1303002096474
"1001000254.C9" -50.4519050001186 40.0182576518044
"1001000254.C5" -38.7545102884887 46.2618530051101
"1001000254.F12" -26.2707581595481 -40.0499535922008
"1001000254.F3" -25.1274390016704 -38.2583351081273
"1001000254.E2" -41.1992870165232 54.340207291069
"1001000254.A5" -26.6579352546766 -38.1795740202118
"1001000254.E11" -56.6492840941977 46.04469656198
"1001000254.H4" -2.51841174139315 -38.7329821793361
"1001000254.A11" 11.0706884453405 -42.839385191895
"1001000254.G8" -26.9856466376948 -39.2663428775891
"1001000254.A3" -49.9692963451692 54.5828752740192
"1001000254.A9" -60.4605258067384 49.6715803490533
"1001000254.F1" -54.9370370096587 54.2996793443064
"1001000254.B5" -25.3696702653237 -39.9157237268605
"1001000254.H5" -44.5013839422746 54.983024706383
"1001000254.A7" 0.282228915778976 -37.6539270230433
"1001000254.B8" -24.6099509071769 -42.5997167668134
"1001000254.D9" -0.924591045263682 -38.6327048236064
"1001000254.A1" -49.5563807147051 53.7294400043382
"1001000254.H3" -50.186888246177 49.3697336795779
"1001000254.B3" -52.5896753001811 48.9433678158453
"1001000254.F5" -52.4821528831447 51.6300849146389
"1001000254.C2" 0.379107418827433 -40.8475555747538
"1001000254.D4" -49.3472034036373 38.4180168787443
"1001000254.D12" -27.0639137915628 -40.4307575912086
"1001000255.H1" -27.0263017341387 -43.1342430746612
"1001000255.B4" 0.515460161276219 -41.4083465499576
"1001000255.A10" -55.7940884380565 49.3443088336525
"1001000255.F3" -56.1696813681509 48.0141956021854
"1001000255.D4" -55.8058288725847 50.727004575744
"1001000255.C11" -55.7081728077794 41.6209629624138
"1001000255.C2" 1.49225999202416 -42.0434192792115
"1001000255.A12" -48.3467706502264 51.9553283130239
"1001000255.G10" -19.479252365893 -41.6085176897067
"1001000255.E11" -56.1996543708776 56.2101874923626
"1001000255.E2" -39.4502376930925 46.1789324232363
"1001000255.B6" -25.686397759809 -38.3841845225376
"1001000255.D2" -56.1893088208053 44.7643352007654
"1001000255.G1" 1.33232849337542 -42.6537186764404
"1001000255.A1" -19.4033207680345 -41.6350104262331
"1001000255.A6" -55.7741051818182 50.7930103901218
"1001000255.D8" -27.6709507199642 -38.1110254153612
"1001000255.D1" -56.1855174301198 45.2344131819535
"1001000255.F7" -27.82291302665 -36.8865383190281
"1001000255.F4" -57.8498112661966 48.3462985269779
"1001000255.B8" -27.1417958226301 -38.0269407757722
"1001000255.B12" -46.0785428820149 48.1776719268166
"1001000255.F5" -52.2004424379348 49.9552123571267
"1001000255.G3" -51.7225022685841 53.0180743027321
"1001000255.B5" -22.8731717872754 -39.1761705953146
"1001000255.H8" -28.0946197692077 -42.5615801787518
"1001000255.E5" -24.2888814625902 -39.9195785597552
"1001000255.D5" -2.97635657194287 -38.9194567259815
"1001000255.F10" -0.239104665523712 -41.1699607886021
"1001000255.G5" -25.3907736424423 -39.4949566110479
"1001000255.C9" -53.7310123555343 51.3351006890295
"1001000255.E12" -59.1639119874722 41.6619025510592
"1001000255.F8" -5.97929708874693 -38.7873821696572
"1001000255.C10" -24.7344525287759 -42.5612443288777
"1001000255.A2" -26.7477462926482 -38.8369572321316
"1001000255.E9" -27.5779761061142 -39.7619119845242
"1001000255.E8" -27.7299423158373 -38.3441349279012
"1001000255.D9" -52.7431815679428 44.2184702037455
"1001000255.G8" -56.3094525437539 42.932489569315
"1001000255.G12" -3.33909136377771 -40.7957260841228
"1001000255.A4" -30.280289845972 -38.5916972782721
"1001000255.A7" -56.274294110618 39.7704275155918
"1001000255.E6" -21.9482060953042 -38.2246568753152
"1001000255.D12" 2.24346127455155 -42.1297842330441
"1001000255.G4" -36.89802501061 52.9883325101417
"1001000255.D3" -59.823265642993 44.0555399126245
"1001000255.H5" -47.9723961517162 53.4955297435707
"1001000255.B3" -39.1581848814738 49.3736130264285
"1001000258.G2" 41.4448646560976 -49.2079128253355
"1001000258.E2" -3.86295442792814 2.83690990373257
"1001000258.D2" 40.3568622436549 -50.6425211656364
"1001000258.F11" 59.4593023921513 -15.5605242877327
"1001000258.C8" -5.95343505686092 5.02819104322746
"1001000258.D12" 55.6921840813518 -12.3450916882292
"1001000258.C12" 54.8712421204218 -20.8837098597138
"1001000258.H5" 54.6421444987866 -15.4066601061781
"1001000258.A12" 57.8421058419167 -15.5458908538499
"1001000258.G1" 52.1420563636397 -18.015566912508
"1001000258.H11" 52.0899419124844 -19.7209102192426
"1001000258.H1" 57.3368208445579 -18.1565167959315
"1001000258.F12" 56.8244247167531 -17.3897655462814
"1001000258.E12" -5.591860390184 -0.517035872261139
"1001000258.B9" 54.7427501042547 -13.8153438773339
"1001000258.G10" 52.1012164488972 -12.2988289927987
"1001000258.F7" 53.2205597581765 -16.8768800344631
"1001000258.A7" -3.49088259994473 1.05866459603213
"1001000258.B11" -6.42945704635995 1.76583751376872
"1001000258.C9" 51.505170972412 -17.8301135994104
"1001000258.E7" -0.987358901544749 1.73800998348283
"1001000258.G11" 56.7788625421452 -10.8957714904051
"1001000258.G9" 53.8212295734333 -14.0091097076478
"1001000258.F10" 0.72806829551162 -46.8833689167
"1001000258.H10" 56.3426427155996 -14.5271188531319
"1001000258.E11" -6.86951561730533 3.30515377128123
"1001000258.E8" 51.4430978330172 -18.0444978883386
"1001000258.E4" 54.0782961502726 -13.1761130971325
